Age,AgeGroup,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Sex,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
31,25-54,Travel_Rarely,828,General Services,2,1,Public Administration,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,1,13,3,3,10,2,4,6,5,0,5,0
42,25-54,Travel_Rarely,319,Property Operations,24,3,Facilities Management,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,1,21,4,4,10,5,2,10,9,5,8,0
45,25-54,Travel_Rarely,561,General Services,2,3,Office Management,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,0,19,3,2,9,3,4,8,7,3,7,0
26,25-54,Travel_Frequently,426,Human Resources Management,17,4,Life Sciences,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,1,11,3,2,8,2,2,7,7,1,0,1
29,25-54,Travel_Rarely,232,Property Operations,19,3,Facilities Management,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,0,12,3,2,8,2,4,3,2,1,2,0
33,25-54,Travel_Rarely,922,Property Operations,1,5,Facilities Management,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,0,19,3,3,10,2,3,6,1,0,5,0
31,25-54,Travel_Rarely,688,General Services,7,3,Office Management,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,0,21,4,3,10,3,2,5,4,0,1,0
21,15-24,Travel_Frequently,1306,General Services,5,3,Public Administration,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,1,14,3,4,0,3,3,0,0,0,0,1
40,25-54,Non-Travel,1094,General Services,28,3,Business Administration,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,0,15,3,3,20,2,3,1,0,0,1,0
41,25-54,Non-Travel,509,Property Operations,2,4,Facilities Management,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,1,17,3,1,10,3,3,8,7,0,7,0
26,25-54,Travel_Rarely,775,General Services,29,2,Office Management,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,0,12,3,1,8,5,3,0,0,0,0,0
35,25-54,Travel_Rarely,195,General Services,1,3,Public Administration,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,0,16,3,4,5,3,3,5,4,0,3,0
34,25-54,Travel_Rarely,258,General Services,21,4,Public Administration,4,Male,74,4,2,Sales Executive,4,Single,5337,19921,1,0,12,3,4,10,3,3,10,7,5,7,0
26,25-54,Travel_Rarely,471,Property Operations,24,3,Facilities Management,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,1,18,3,2,1,3,1,1,0,0,0,1
37,25-54,Travel_Rarely,799,Property Operations,1,3,Facilities Management,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,0,17,3,4,12,3,4,6,5,1,2,0
46,25-54,Travel_Frequently,1034,Property Operations,18,1,Facilities Management,1,Female,86,3,3,Healthcare Representative,3,Married,10527,8984,5,0,11,3,4,28,3,2,2,2,1,2,0
41,25-54,Travel_Rarely,1276,General Services,2,5,Business Administration,2,Female,91,3,4,Manager,1,Married,16595,5626,7,0,16,3,2,22,2,3,18,16,11,8,0
37,25-54,Non-Travel,142,General Services,9,4,Business Administration,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,0,13,3,4,9,6,3,9,5,7,7,0
52,25-54,Travel_Rarely,956,Property Operations,6,2,Facilities Management,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,1,12,3,2,18,3,3,10,9,6,9,0
32,25-54,Non-Travel,1474,General Services,11,4,Business Administration,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,0,12,3,4,6,2,3,4,2,1,2,1
24,15-24,Travel_Frequently,535,General Services,24,3,Public Administration,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,0,0,13,3,3,3,3,3,2,2,2,1,0
38,25-54,Travel_Rarely,1495,Property Operations,10,3,Facilities Management,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,0,19,3,3,18,4,3,1,0,0,0,0
37,25-54,Travel_Rarely,446,Property Operations,1,4,Facilities Management,2,Female,65,3,2,Manufacturing Director,2,Married,6447,15701,6,0,12,3,2,8,2,2,6,5,4,3,0
49,25-54,Travel_Rarely,1245,Property Operations,18,4,Facilities Management,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,1,17,3,3,31,5,3,31,9,0,9,0
24,15-24,Travel_Rarely,691,Property Operations,23,3,Facilities Management,2,Male,89,4,1,Research Scientist,4,Married,2725,21630,1,1,11,3,2,6,3,3,6,5,1,4,0
26,25-54,Travel_Rarely,703,General Services,28,2,Public Administration,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,0,20,4,4,6,5,4,5,3,1,4,0
24,15-24,Travel_Rarely,823,Property Operations,17,2,Facilities Management,4,Male,94,2,1,Laboratory Technician,2,Married,2127,9100,1,0,21,4,4,1,2,3,1,0,0,0,0
50,25-54,Travel_Frequently,1246,Human Resources Management,3,3,Medical,1,Male,99,3,5,Manager,2,Married,18200,7999,1,0,11,3,3,32,2,3,32,5,10,7,0
25,25-54,Travel_Rarely,622,General Services,13,1,Office Management,2,Male,40,3,1,Sales Representative,3,Married,2096,26376,1,0,11,3,3,7,1,3,7,4,0,6,0
24,15-24,Travel_Frequently,1287,Property Operations,7,3,Facilities Management,1,Female,55,3,1,Laboratory Technician,3,Married,2886,14168,1,1,16,3,4,6,4,3,6,3,1,2,1
30,25-54,Travel_Frequently,448,General Services,12,4,Office Management,2,Male,74,2,1,Sales Representative,1,Married,2033,14470,1,0,18,3,3,1,2,4,1,0,0,0,1
34,25-54,Travel_Rarely,254,Property Operations,1,2,Facilities Management,2,Male,83,2,1,Research Scientist,4,Married,3622,22794,1,1,13,3,4,6,3,3,6,5,1,3,0
31,25-54,Travel_Rarely,1365,General Services,13,4,Office Management,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,0,17,3,3,9,2,1,3,1,1,2,1
35,25-54,Travel_Rarely,538,Property Operations,25,2,Facilities Management,1,Male,54,2,2,Laboratory Technician,4,Single,3681,14004,4,0,14,3,4,9,3,3,3,2,0,2,0
31,25-54,Travel_Rarely,525,General Services,6,4,Office Management,1,Male,66,4,2,Sales Executive,4,Divorced,5460,6219,4,0,22,4,4,13,4,4,7,7,5,7,0
27,25-54,Travel_Rarely,798,Property Operations,6,4,Facilities Management,1,Female,66,2,1,Research Scientist,3,Divorced,2187,5013,0,0,12,3,3,6,5,2,5,3,0,3,0
37,25-54,Travel_Rarely,558,General Services,2,3,Public Administration,4,Male,75,3,2,Sales Executive,3,Married,9602,3010,4,1,11,3,3,17,3,2,3,0,1,0,0
23,15-24,Travel_Rarely,959,Property Operations,1,3,Facilities Management,4,Female,83,2,1,Research Scientist,2,Single,2836,11757,1,0,13,3,4,1,0,4,1,0,0,0,0
42,25-54,Travel_Rarely,622,Property Operations,2,4,Facilities Management,3,Female,81,3,2,Healthcare Representative,4,Married,4089,5718,1,0,13,3,2,10,4,3,10,2,2,2,0
43,25-54,Travel_Rarely,782,Property Operations,6,4,Facilities Management,2,Male,50,2,4,Research Director,4,Divorced,16627,2671,4,1,14,3,3,21,3,2,1,0,0,0,0
38,25-54,Travel_Rarely,362,Property Operations,1,1,Facilities Management,3,Female,43,3,1,Research Scientist,1,Single,2619,14561,3,0,17,3,4,8,3,2,0,0,0,0,0
43,25-54,Travel_Frequently,1001,Property Operations,9,5,Facilities Management,4,Male,72,3,2,Laboratory Technician,3,Divorced,5679,19627,3,1,13,3,2,10,3,3,8,7,4,7,0
48,25-54,Travel_Rarely,1236,Property Operations,1,4,Facilities Management,4,Female,40,2,4,Manager,1,Married,15402,17997,7,0,11,3,1,21,3,1,3,2,0,2,0
44,25-54,Travel_Rarely,1112,Human Resources Management,1,4,Life Sciences,1,Female,50,2,2,Human Resources,3,Single,5985,26894,4,0,11,3,2,10,1,4,2,2,0,2,0
34,25-54,Travel_Rarely,204,General Services,14,3,Public Administration,3,Female,31,3,1,Sales Representative,3,Divorced,2579,2912,1,1,18,3,4,8,3,3,8,2,0,6,0
27,25-54,Travel_Rarely,1420,General Services,2,1,Business Administration,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,0,11,3,2,5,3,3,4,3,0,2,1
21,15-24,Travel_Rarely,1343,General Services,22,1,Business Administration,3,Male,49,3,1,Sales Representative,3,Single,3447,24444,1,0,11,3,3,3,2,3,3,2,1,2,0
44,25-54,Travel_Rarely,1315,Property Operations,3,4,Facilities Management,4,Male,35,3,5,Manager,4,Married,19513,9358,4,1,12,3,1,26,2,4,2,2,0,1,0
22,15-24,Travel_Rarely,604,Property Operations,6,1,Facilities Management,1,Male,69,3,1,Research Scientist,3,Married,2773,12145,0,0,20,4,4,3,3,3,2,2,2,2,0
33,25-54,Travel_Rarely,1216,General Services,8,4,Business Administration,3,Male,39,3,2,Sales Executive,3,Divorced,7104,20431,0,0,12,3,4,6,3,3,5,0,1,2,0
32,25-54,Travel_Rarely,646,Property Operations,9,4,Facilities Management,1,Female,92,3,2,Research Scientist,4,Married,6322,18089,1,1,12,3,4,6,2,2,6,4,0,5,0
30,25-54,Travel_Frequently,160,Property Operations,3,3,Facilities Management,3,Female,71,3,1,Research Scientist,3,Divorced,2083,22653,1,0,20,4,3,1,2,3,1,0,0,0,0
53,25-54,Travel_Rarely,238,General Services,1,1,Business Administration,4,Female,34,3,2,Sales Executive,1,Single,8381,7507,7,0,20,4,4,18,2,4,14,7,8,10,0
34,25-54,Travel_Rarely,1397,Property Operations,1,5,Facilities Management,2,Male,42,3,1,Research Scientist,4,Married,2691,7660,1,0,12,3,4,10,4,2,10,9,8,8,0
45,25-54,Travel_Frequently,306,General Services,26,4,Business Administration,1,Female,100,3,2,Sales Executive,1,Married,4286,5630,2,0,14,3,4,5,4,3,1,1,0,0,1
26,25-54,Travel_Rarely,991,Property Operations,6,3,Facilities Management,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,1,13,3,3,3,2,3,3,2,0,2,0
37,25-54,Travel_Rarely,482,Property Operations,3,3,Facilities Management,3,Male,36,3,3,Manufacturing Director,3,Married,9434,9606,1,0,15,3,3,10,2,3,10,7,7,8,0
29,25-54,Travel_Rarely,1176,General Services,3,2,Business Administration,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,0,14,3,1,6,5,2,6,0,1,2,0
35,25-54,Travel_Rarely,1017,Property Operations,6,4,Facilities Management,2,Male,82,1,2,Research Scientist,4,Single,6646,19368,1,0,13,3,2,17,3,3,17,11,11,8,0
33,25-54,Travel_Frequently,1296,Property Operations,6,3,Facilities Management,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,0,23,4,3,15,2,1,13,11,4,7,0
54,25-54,Travel_Rarely,397,Human Resources Management,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,10725,6729,2,0,15,3,3,16,1,4,9,7,7,1,0
36,25-54,Travel_Rarely,913,Property Operations,9,2,Facilities Management,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847,13934,2,1,11,3,3,13,2,3,3,2,0,2,0
27,25-54,Travel_Rarely,1115,Property Operations,3,4,Facilities Management,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,0,13,3,4,5,0,3,4,2,1,1,0
23,15-24,Travel_Rarely,1362,Property Operations,10,1,Facilities Management,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,1,11,3,4,1,5,3,1,0,1,1,1
33,25-54,Travel_Frequently,1076,Property Operations,3,3,Facilities Management,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,1,11,3,1,10,3,3,10,8,9,7,1
35,25-54,Non-Travel,727,Property Operations,3,3,Facilities Management,3,Male,41,2,1,Laboratory Technician,3,Married,1281,16900,1,0,18,3,3,1,3,3,1,0,0,0,0
23,15-24,Travel_Rarely,885,Property Operations,4,3,Facilities Management,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,0,16,3,1,5,3,4,3,2,0,2,0
25,25-54,Travel_Rarely,810,General Services,8,3,Business Administration,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,0,22,4,3,4,4,3,3,2,1,2,0
38,25-54,Travel_Rarely,243,General Services,7,4,Business Administration,4,Female,46,2,2,Sales Executive,4,Single,4028,7791,0,0,20,4,1,8,2,3,7,7,0,5,0
29,25-54,Travel_Frequently,806,Property Operations,1,4,Facilities Management,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,0,18,3,4,10,5,3,10,7,2,8,0
48,25-54,Travel_Rarely,817,General Services,2,1,Business Administration,2,Male,56,4,2,Sales Executive,2,Married,8120,18597,3,0,12,3,4,12,3,3,2,2,2,2,0
27,25-54,Travel_Frequently,1410,General Services,3,1,Business Administration,4,Female,71,4,2,Sales Executive,4,Divorced,4647,16673,1,1,20,4,2,6,3,3,6,5,0,4,0
37,25-54,Travel_Rarely,1225,Property Operations,10,2,Facilities Management,4,Male,80,4,1,Research Scientist,4,Single,4680,15232,3,0,17,3,1,4,2,3,1,0,0,0,0
50,25-54,Travel_Rarely,1207,Property Operations,28,1,Facilities Management,4,Male,74,4,1,Laboratory Technician,3,Married,3221,3297,1,1,11,3,3,20,3,3,20,8,3,8,0
34,25-54,Travel_Rarely,1442,Property Operations,9,3,Facilities Management,4,Female,46,2,3,Healthcare Representative,2,Single,8621,17654,1,0,14,3,2,9,3,4,8,7,7,7,0
24,15-24,Travel_Rarely,693,General Services,3,2,Public Administration,1,Female,65,3,2,Sales Executive,3,Single,4577,24785,9,0,14,3,1,4,3,3,2,2,2,0,1
39,25-54,Travel_Rarely,408,Property Operations,2,4,Facilities Management,4,Female,80,2,2,Healthcare Representative,3,Single,4553,20978,1,0,11,3,1,20,4,3,20,7,11,10,0
32,25-54,Travel_Rarely,929,General Services,10,3,Public Administration,4,Male,55,3,2,Sales Executive,4,Single,5396,21703,1,0,12,3,4,10,2,2,10,7,0,8,0
50,25-54,Travel_Frequently,562,General Services,8,2,Public Administration,2,Male,50,3,2,Sales Executive,3,Married,6796,23452,3,1,14,3,1,18,4,3,4,3,1,3,1
38,25-54,Travel_Rarely,827,Property Operations,1,4,Facilities Management,2,Female,33,4,2,Healthcare Representative,4,Single,7625,19383,0,0,13,3,3,10,4,2,9,7,1,8,0
27,25-54,Travel_Rarely,608,Property Operations,1,2,Facilities Management,3,Female,68,3,3,Manufacturing Director,1,Married,7412,6009,1,0,11,3,4,9,3,3,9,7,0,7,0
32,25-54,Travel_Rarely,1018,Property Operations,3,2,Facilities Management,3,Female,39,3,3,Research Director,4,Single,11159,19373,3,0,15,3,4,10,6,3,7,7,7,7,0
47,25-54,Travel_Rarely,703,General Services,14,4,Business Administration,4,Male,42,3,2,Sales Executive,1,Single,4960,11825,2,0,12,3,4,20,2,3,7,7,1,7,0
40,25-54,Travel_Frequently,580,General Services,5,4,Business Administration,4,Male,48,2,3,Sales Executive,1,Married,10475,23772,5,1,21,4,3,20,2,3,18,13,1,12,0
53,25-54,Travel_Rarely,970,Property Operations,7,3,Facilities Management,3,Male,59,4,4,Research Director,3,Married,14814,13514,3,0,19,3,3,32,3,3,5,1,1,3,0
41,25-54,Travel_Rarely,427,Human Resources Management,10,4,Human Resources,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,0,15,3,2,23,2,2,21,6,12,6,0
60,55-64,Travel_Rarely,1179,General Services,16,4,Office Management,1,Male,84,3,2,Sales Executive,1,Single,5405,11924,8,0,14,3,4,10,1,3,2,2,2,2,0
27,25-54,Travel_Frequently,294,Property Operations,10,2,Facilities Management,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793,4809,1,0,21,4,3,9,4,2,9,7,1,7,0
41,25-54,Travel_Rarely,314,Human Resources Management,1,3,Human Resources,4,Male,59,2,5,Manager,3,Married,19189,19562,1,0,12,3,2,22,3,3,22,7,2,10,0
50,25-54,Travel_Rarely,316,General Services,8,4,Public Administration,4,Male,54,3,1,Sales Representative,2,Married,3875,9983,7,0,15,3,4,4,2,3,2,2,2,2,0
28,25-54,Travel_Rarely,654,Property Operations,1,2,Facilities Management,1,Female,67,1,1,Research Scientist,2,Single,2216,3872,7,1,13,3,4,10,4,3,7,7,3,7,1
36,25-54,Non-Travel,427,Property Operations,8,3,Facilities Management,1,Female,63,4,3,Research Director,1,Married,11713,20335,9,0,14,3,1,10,2,3,8,7,0,5,0
38,25-54,Travel_Rarely,168,Property Operations,1,3,Facilities Management,3,Female,81,3,3,Manufacturing Director,3,Single,7861,15397,4,1,14,3,4,10,4,4,1,0,0,0,0
44,25-54,Non-Travel,381,Property Operations,24,3,Facilities Management,1,Male,49,1,1,Laboratory Technician,3,Single,3708,2104,2,0,14,3,3,9,5,3,5,2,1,4,0
47,25-54,Travel_Frequently,217,General Services,3,3,Office Management,4,Female,49,3,4,Sales Executive,3,Divorced,13770,10225,9,1,12,3,4,28,2,2,22,2,11,13,0
30,25-54,Travel_Rarely,501,General Services,27,5,Office Management,3,Male,99,3,2,Sales Executive,4,Divorced,5304,25275,7,0,23,4,4,10,2,2,8,7,7,7,0
29,25-54,Travel_Rarely,1396,General Services,10,3,Office Management,3,Male,99,3,1,Sales Representative,3,Single,2642,2755,1,0,11,3,3,1,6,3,1,0,0,0,0
42,25-54,Travel_Frequently,933,Property Operations,19,3,Facilities Management,3,Male,57,4,1,Research Scientist,3,Divorced,2759,20366,6,1,12,3,4,7,2,3,2,2,2,2,1
43,25-54,Travel_Frequently,775,General Services,15,3,Public Administration,4,Male,47,2,2,Sales Executive,4,Married,6804,23683,3,0,18,3,3,7,5,3,2,2,2,2,0
34,25-54,Travel_Rarely,970,Property Operations,8,2,Facilities Management,2,Female,96,3,2,Healthcare Representative,3,Single,6142,7360,3,0,11,3,4,10,2,3,5,1,4,3,0
23,15-24,Travel_Rarely,650,Property Operations,9,1,Facilities Management,2,Male,37,3,1,Laboratory Technician,1,Married,2500,4344,1,0,14,3,4,5,2,4,4,3,0,2,0
39,25-54,Travel_Rarely,141,Human Resources Management,3,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,6389,18767,9,0,15,3,3,12,3,1,8,3,3,6,0
56,55-64,Travel_Rarely,832,Property Operations,9,3,Facilities Management,3,Male,81,3,4,Healthcare Representative,4,Married,11103,20420,7,0,11,3,3,30,1,2,10,7,1,1,0
40,25-54,Travel_Rarely,804,Property Operations,2,1,Facilities Management,4,Female,86,2,1,Research Scientist,4,Single,2342,22929,0,1,20,4,4,5,2,2,4,2,2,3,0
27,25-54,Travel_Rarely,975,Property Operations,7,3,Facilities Management,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,0,19,3,1,9,2,1,7,6,0,7,0
29,25-54,Travel_Rarely,1090,General Services,10,3,Public Administration,4,Male,83,3,1,Sales Representative,2,Divorced,2297,17967,1,0,14,3,4,2,2,3,2,2,2,2,0
53,25-54,Travel_Rarely,346,Property Operations,6,3,Facilities Management,4,Male,86,3,2,Laboratory Technician,4,Single,2450,10919,2,0,17,3,4,19,4,3,2,2,2,2,0
35,25-54,Non-Travel,1225,Property Operations,2,4,Facilities Management,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,0,11,3,1,16,2,4,1,0,0,0,0
32,25-54,Travel_Frequently,430,Property Operations,24,4,Facilities Management,1,Male,80,3,2,Laboratory Technician,4,Married,5309,21146,1,0,15,3,4,10,2,3,10,8,4,7,0
38,25-54,Travel_Rarely,268,Property Operations,2,5,Facilities Management,4,Male,92,3,1,Research Scientist,3,Married,3057,20471,6,1,13,3,2,6,0,1,1,0,0,1,0
34,25-54,Travel_Rarely,167,Property Operations,8,5,Facilities Management,2,Female,32,3,2,Manufacturing Director,1,Divorced,5121,4187,3,0,14,3,3,7,3,3,0,0,0,0,0
52,25-54,Travel_Rarely,621,General Services,3,4,Business Administration,3,Male,31,2,4,Manager,1,Married,16856,10084,1,0,11,3,1,34,3,4,34,6,1,16,0
33,25-54,Travel_Rarely,527,Property Operations,1,4,Facilities Management,4,Male,63,3,1,Research Scientist,4,Single,2686,5207,1,1,13,3,3,10,2,2,10,9,7,8,1
25,25-54,Travel_Rarely,883,General Services,26,1,Public Administration,3,Female,32,3,2,Sales Executive,4,Single,6180,22807,1,0,23,4,2,6,5,2,6,5,1,4,0
45,25-54,Travel_Rarely,954,General Services,2,2,Public Administration,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,0,13,3,1,9,3,3,8,7,3,1,0
23,15-24,Travel_Rarely,310,Property Operations,10,1,Facilities Management,1,Male,79,4,1,Research Scientist,3,Single,3505,19630,1,0,18,3,4,2,3,3,2,2,0,2,0
47,25-54,Travel_Frequently,719,General Services,27,2,Public Administration,2,Female,77,4,2,Sales Executive,3,Single,6397,10339,4,1,12,3,4,8,2,3,5,4,1,3,1
34,25-54,Travel_Rarely,304,General Services,2,3,Public Administration,4,Male,60,3,2,Sales Executive,4,Single,6274,18686,1,0,22,4,3,6,5,3,6,5,1,4,0
55,55-64,Travel_Rarely,725,Property Operations,2,3,Facilities Management,4,Male,78,3,5,Manager,1,Married,19859,21199,5,1,13,3,4,24,2,3,5,2,1,4,1
36,25-54,Non-Travel,1434,General Services,8,4,Public Administration,1,Male,76,2,3,Sales Executive,1,Single,7587,14229,1,0,15,3,2,10,1,3,10,7,0,9,0
52,25-54,Non-Travel,715,Property Operations,19,4,Facilities Management,4,Male,41,3,1,Research Scientist,4,Married,4258,26589,0,0,18,3,1,5,3,3,4,3,1,2,0
26,25-54,Travel_Frequently,575,Property Operations,1,2,Facilities Management,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,5288,3,0,14,3,1,5,2,3,2,2,2,0,0
29,25-54,Travel_Rarely,657,Property Operations,27,3,Facilities Management,2,Female,66,3,2,Healthcare Representative,3,Married,4335,25549,4,0,12,3,1,11,3,2,8,7,1,1,0
26,25-54,Travel_Rarely,1146,General Services,8,3,Public Administration,4,Male,38,2,2,Sales Executive,1,Single,5326,3064,6,0,17,3,3,6,2,2,4,3,1,2,1
34,25-54,Travel_Rarely,182,Property Operations,1,4,Facilities Management,2,Female,72,4,1,Research Scientist,4,Single,3280,13551,2,0,16,3,3,10,2,3,4,2,1,3,0
54,25-54,Travel_Rarely,376,Property Operations,19,4,Facilities Management,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485,22670,9,1,11,3,2,9,4,3,5,3,1,4,0
27,25-54,Travel_Frequently,829,General Services,8,1,Public Administration,3,Male,84,3,2,Sales Executive,4,Married,4342,24008,0,0,19,3,2,5,3,3,4,2,1,1,0
37,25-54,Travel_Rarely,571,Property Operations,10,1,Facilities Management,4,Female,82,3,1,Research Scientist,1,Divorced,2782,19905,0,1,13,3,2,6,3,2,5,3,4,3,0
38,25-54,Travel_Frequently,240,Property Operations,2,4,Facilities Management,1,Female,75,4,2,Manufacturing Director,1,Single,5980,26085,6,1,12,3,4,17,2,3,15,7,4,12,0
34,25-54,Travel_Rarely,121,Property Operations,2,4,Facilities Management,3,Female,86,2,1,Research Scientist,1,Single,4381,7530,1,0,11,3,3,6,3,3,6,5,1,3,0
35,25-54,Travel_Rarely,384,General Services,8,4,Public Administration,1,Female,72,3,1,Sales Representative,4,Married,2572,20317,1,0,16,3,2,3,1,2,3,2,0,2,0
30,25-54,Travel_Rarely,921,Property Operations,1,3,Facilities Management,4,Male,38,1,1,Laboratory Technician,3,Married,3833,24375,3,0,21,4,3,7,2,3,2,2,0,2,0
40,25-54,Travel_Frequently,791,Property Operations,2,2,Facilities Management,3,Female,38,4,2,Healthcare Representative,2,Married,4244,9931,1,0,24,4,4,8,2,3,8,7,3,7,0
34,25-54,Travel_Rarely,1111,General Services,8,2,Public Administration,3,Female,93,3,2,Sales Executive,1,Married,6500,13305,5,0,17,3,2,6,1,3,3,2,1,2,0
